u_mag,g_mag,r_mag,i_mag,z_mag,cat
20.42,19.468,18.767,18.348,18.114,QSO
18.551,18.249,18.335,18.286,18.372,QSO
19.268,19.277,19.177,18.98,18.803,QSO
19.359,19.067,18.98,19.004,18.805,QSO
21.467,20.662,20.15,20.031,19.578,QSO
19.347,19.287,19.257,19.099,18.902,QSO
20.605,20.106,19.871,19.61,19.479,QSO
19.764,19.943,19.711,19.801,19.993,QSO
19.55,19.151,19.162,18.995,19.08,QSO
21.935,19.849,19.725,19.605,19.568,QSO
20.271,19.954,19.816,19.799,19.744,QSO
20.05,19.947,19.757,19.755,19.692,QSO
20.401,20.178,19.885,19.836,19.532,QSO
21.488,20.492,20.141,20.096,19.755,QSO
19.187,19.356,19.105,19.124,19.224,QSO
18.371,18.148,17.989,18.032,17.939,QSO
19.269,19.126,18.853,18.802,18.99,QSO
24.976,22.756,20.398,20.29,20.276,QSO
19.619,19.25,19.187,19.048,18.942,QSO
19.343,19.295,19.293,19.1,19.07,QSO
19.732,19.079,18.997,19.184,18.956,QSO
19.467,19.023,18.734,18.493,18.442,QSO
20.514,20.124,19.863,19.835,19.522,QSO
18.936,18.61,18.501,18.737,18.611,QSO
19.584,19.418,19.213,18.982,19.113,QSO
18.334,18.168,18.082,17.828,17.849,QSO
19.57,19.352,19.197,18.932,19.035,QSO
18.004,17.938,17.687,17.704,17.762,QSO
19.465,19.275,19.282,19.037,19.026,QSO
19.579,19.318,19.026,18.943,18.914,QSO
19.126,19.067,19.094,18.886,18.78,QSO
19.663,19.48,19.255,19.004,18.432,QSO
19.393,19.305,19.347,19.061,19.061,QSO
19.151,18.898,18.714,18.644,18.117,QSO
20.125,20.002,20.042,19.866,19.903,QSO
19.163,19.224,18.982,18.91,19.039,QSO
19.17,19.027,18.696,18.724,18.795,QSO
19.746,19.452,19.274,19.016,19.013,QSO
20.55,20.25,19.859,19.732,19.644,QSO
21.589,20.452,20.224,20.014,19.425,QSO
18.755,18.599,18.236,18.152,18.167,QSO
18.306,18.243,17.989,17.969,18.043,QSO
18.851,18.717,18.693,18.598,18.427,QSO
25.261,20.572,20.403,20.041,19.65,QSO
19.503,19.329,19.288,19.091,19.133,QSO
20.598,19.994,19.749,19.45,19.179,QSO
20.327,20.223,19.996,19.972,20.061,QSO
19.509,19.292,18.95,18.916,18.976,QSO
19.532,19.325,19.364,19.14,19.129,QSO
18.914,18.59,18.155,17.946,17.966,QSO
21.066,19.512,19.267,19.25,19.182,QSO
19.474,19.228,19.203,18.846,18.852,QSO
19.018,18.891,18.717,18.804,18.711,QSO
19.64,19.297,19.316,19.057,18.924,QSO
19.754,19.598,19.349,19.159,18.799,QSO
19.907,19.566,19.55,19.609,19.365,QSO
20.105,19.89,19.903,19.839,19.708,QSO
20.884,20.473,20.533,20.303,20.26,QSO
19.825,19.436,19.105,18.952,18.802,QSO
19.741,19.728,19.238,19.236,19.228,QSO
20.611,20.445,20.5,20.242,20.028,QSO
19.31,19.175,19.173,19.357,19.211,QSO
19.138,18.806,18.621,18.705,18.6,QSO
19.225,18.955,19.068,18.875,18.738,QSO
19.42,19.099,18.777,18.664,18.776,QSO
23.342,20.564,20.166,20.037,20.137,QSO
18.04,17.708,17.734,17.633,17.633,QSO
18.988,18.876,18.708,18.606,18.623,QSO
21.343,20.881,20.307,20.076,19.546,QSO
23.045,20.433,20.233,20.468,20.204,QSO
19.438,18.807,18.735,18.603,18.366,QSO
20.627,20.525,20.53,19.995,19.984,QSO
20.052,19.769,19.632,19.362,19.384,QSO
18.752,18.686,18.718,18.586,18.386,QSO
20.025,19.56,19.343,19.131,18.92,QSO
19.554,19.312,19.17,18.936,19.005,QSO
19.873,19.408,19.291,19.02,18.906,QSO
19.594,19.498,19.329,19.216,19.214,QSO
18.939,18.91,18.865,18.612,18.646,QSO
19.493,19.329,19.324,19.148,19.115,QSO
19.037,18.786,18.486,18.227,18.125,QSO
19.065,18.965,19.014,18.817,18.795,QSO
17.926,17.975,17.978,17.67,17.592,QSO
19.39,18.577,18.616,18.362,18.051,QSO
20.539,20.271,19.919,19.798,19.632,QSO
18.576,18.427,18.352,18.202,18.03,QSO
20.517,20.579,20.431,20.334,19.943,QSO
17.356,16.983,17.037,16.92,16.736,QSO
20.42,20.51,20.6,20.28,20.305,QSO
20.563,20.471,20.305,20.094,19.936,QSO
19.812,19.168,18.553,18.431,18.214,QSO
18.704,18.449,18.437,18.355,17.95,QSO
17.504,16.901,16.671,16.484,16.517,QSO
21.169,20.718,20.295,19.808,19.667,QSO
18.439,18.447,18.284,18.347,18.322,QSO
19.735,19.294,19.296,19.245,19.131,QSO
19.485,19.228,19.206,19.308,19.215,QSO
22.516,21.368,20.018,19.68,18.888,QSO
21.566,20.179,19.85,19.442,19.113,QSO
19.99,19.658,19.441,19.115,18.95,QSO
20.186,20.108,20.01,19.887,19.799,QSO
20.187,20.233,20.247,20.037,20.009,QSO
18.952,18.835,18.605,18.697,18.526,QSO
19.006,18.937,18.806,18.822,18.947,QSO
19.458,19.273,19.177,18.928,18.946,QSO
19.244,19.056,18.946,18.801,18.979,QSO
21.636,19.538,19.165,19.01,18.968,QSO
19.591,19.415,19.39,19.212,19.341,QSO
19.058,18.602,18.674,18.504,18.604,QSO
19.365,19.096,19.245,19.111,19.11,QSO
20.193,19.516,19.224,19.082,18.733,QSO
19.116,18.995,18.809,18.882,19.07,QSO
19.366,19.141,19.043,19.024,18.903,QSO
19.886,19.626,19.316,19.25,19.076,QSO
18.931,18.714,18.827,18.662,18.459,QSO
19.852,19.388,19.331,19.209,19.087,QSO
19.849,19.645,19.185,18.975,18.899,QSO
20.097,19.885,19.904,19.652,19.384,QSO
19.533,19.24,19.059,18.909,18.742,QSO
16.596,16.429,16.398,16.092,16.242,QSO
19.37,18.833,18.704,18.716,18.604,QSO
19.091,19.099,18.937,18.95,18.967,QSO
19.287,19.343,19.072,18.937,18.965,QSO
19.087,18.969,19.043,18.998,18.617,QSO
20.558,20.159,20.138,20.043,19.8,QSO
19.77,19.504,19.242,19.265,19.147,QSO
21.472,19.521,18.882,18.706,18.494,QSO
18.241,17.94,17.819,17.826,17.673,QSO
19.458,19.368,19.235,19.01,19.12,QSO
19.377,19.113,19.065,18.897,18.816,QSO
19.072,18.857,18.752,18.553,18.637,QSO
19.44,19.365,19.3,19.122,19.066,QSO
20.777,20.687,20.623,20.254,20.185,QSO
19.423,19.265,19.372,19.08,19.21,QSO
20.365,20.146,20.033,19.789,19.856,QSO
19.881,19.411,18.996,18.947,19.092,QSO
18.407,18.125,17.896,17.952,17.814,QSO
19.638,19.209,19.053,19.002,18.765,QSO
18.258,17.95,17.574,17.385,17.199,QSO
19.903,19.356,19.315,19.055,19.029,QSO
19.617,19.482,19.005,19.058,19.201,QSO
18.62,18.202,18.102,18.246,18.094,QSO
19.714,19.248,19.205,19.143,18.998,QSO
19.324,18.811,18.733,18.718,18.594,QSO
19.219,19.257,19.167,19.063,19.047,QSO
21.008,19.152,18.839,18.776,18.803,QSO
20.388,19.455,18.855,18.547,18.254,QSO
19.035,18.723,18.725,18.679,18.705,QSO
19.617,19.272,19.0,18.628,18.509,QSO
19.34,19.023,18.935,18.687,18.468,QSO
20.805,20.447,20.376,20.238,19.818,QSO
18.677,18.392,18.296,18.401,18.322,QSO
19.6,18.936,18.875,18.943,18.829,QSO
19.645,19.392,19.175,19.11,18.981,QSO
19.373,19.021,19.052,18.743,18.796,QSO
19.185,19.111,18.872,18.923,19.096,QSO
19.753,19.621,19.553,19.403,19.153,QSO
18.905,18.772,18.571,18.583,18.753,QSO
20.362,20.318,20.015,19.977,20.048,QSO
20.494,20.328,20.399,20.114,20.09,QSO
19.164,19.122,19.092,18.857,18.905,QSO
19.392,19.153,18.998,18.858,18.667,QSO
19.891,19.838,19.57,19.477,19.645,QSO
19.177,19.094,18.836,18.865,18.782,QSO
20.273,20.122,20.071,19.896,19.893,QSO
20.148,19.74,19.457,19.097,18.799,QSO
22.938,20.708,20.34,20.078,20.085,QSO
19.929,18.889,18.705,18.52,18.494,QSO
19.583,19.025,19.199,19.063,18.815,QSO
19.555,19.253,18.927,18.789,18.715,QSO
20.373,20.408,20.526,20.182,20.078,QSO
19.282,19.197,19.052,19.063,19.044,QSO
19.32,19.103,19.021,18.788,18.761,QSO
19.388,19.323,19.195,19.159,19.207,QSO
19.447,19.159,19.099,18.841,18.896,QSO
19.5,19.435,19.36,19.058,18.967,QSO
20.62,20.435,20.083,20.04,19.903,QSO
20.242,20.128,20.066,19.932,19.817,QSO
18.422,18.206,18.114,17.912,17.755,QSO
20.704,20.374,20.2,20.268,19.934,QSO
19.45,19.313,19.434,19.494,19.287,QSO
18.344,17.992,17.77,17.824,17.814,QSO
19.502,19.482,19.235,19.242,19.346,QSO
18.45,18.386,18.073,17.856,17.546,QSO
19.576,19.416,19.116,19.074,19.119,QSO
19.162,18.625,18.207,18.106,18.108,QSO
19.241,19.054,18.909,19.039,18.889,QSO
20.632,20.623,20.246,20.183,20.365,QSO
20.751,20.099,20.002,20.013,19.784,QSO
19.063,18.873,18.857,18.719,18.747,QSO
21.803,19.931,19.824,19.811,19.739,QSO
18.403,18.12,17.913,17.808,17.579,QSO
20.681,20.503,20.362,20.238,20.189,QSO
18.665,18.616,18.602,18.422,18.417,QSO
22.549,22.188,20.912,19.979,19.818,QSO
20.328,20.43,20.217,20.244,20.252,QSO
20.132,20.212,19.748,19.653,19.782,QSO
19.376,18.821,18.448,18.285,17.914,QSO
18.019,17.541,17.393,17.538,17.339,QSO
19.977,19.168,19.022,18.568,18.551,QSO
19.351,19.261,19.229,19.036,18.835,QSO
24.917,21.573,20.594,20.288,20.08,QSO
19.424,19.199,19.066,18.842,18.82,QSO
18.546,18.171,18.181,18.163,18.119,QSO
24.743,21.865,20.319,20.198,19.697,QSO
19.123,19.15,18.895,18.797,18.835,QSO
19.548,19.238,19.201,18.941,18.994,QSO
19.506,19.305,19.26,19.054,19.093,QSO
19.112,18.668,18.42,18.372,18.2,QSO
20.385,19.707,19.326,19.014,18.702,QSO
19.187,18.855,18.739,18.684,18.346,QSO
20.349,20.26,20.025,19.722,19.585,QSO
18.642,18.529,18.247,18.27,17.858,QSO
25.245,21.048,19.716,19.638,19.487,QSO
19.643,19.122,19.053,18.95,18.639,QSO
19.117,18.914,18.86,18.787,18.774,QSO
19.321,19.178,19.193,19.049,19.051,QSO
20.143,19.797,19.525,19.285,19.061,QSO
19.57,19.501,19.54,19.609,19.448,QSO
20.386,20.041,19.738,19.53,19.429,QSO
19.901,19.559,19.632,19.344,19.116,QSO
19.801,19.25,19.209,18.924,18.948,QSO
20.939,20.732,20.454,20.725,20.525,QSO
19.143,18.738,18.369,18.403,18.283,QSO
24.947,21.84,20.41,20.166,20.137,QSO
20.374,20.308,19.825,19.426,19.04,QSO
19.462,19.218,18.855,18.795,18.876,QSO
19.455,19.336,19.061,18.934,18.996,QSO
20.286,20.233,20.234,19.953,19.873,QSO
19.395,19.083,18.944,18.587,18.645,QSO
19.236,19.206,18.978,18.917,18.901,QSO
19.276,19.213,19.179,18.814,18.647,QSO
19.968,19.48,19.198,18.852,18.654,QSO
19.451,19.177,19.09,19.04,18.827,QSO
18.892,18.681,18.626,18.664,18.648,QSO
19.236,18.755,18.614,18.544,18.346,QSO
18.651,18.211,18.059,17.937,17.766,QSO
20.389,20.035,19.887,19.571,19.478,QSO
20.604,20.006,19.951,19.752,19.615,QSO
19.644,19.198,19.115,18.965,18.93,QSO
20.32,19.917,19.837,19.734,19.553,QSO
18.844,18.624,18.358,18.321,18.333,QSO
20.056,19.686,19.564,19.509,19.316,QSO
19.73,19.597,19.347,19.493,19.602,QSO
19.436,19.258,19.132,18.859,18.773,QSO
19.948,19.373,19.362,19.35,19.148,QSO
19.854,19.613,19.532,19.452,19.523,QSO
20.521,20.125,19.333,18.996,18.53,QSO
18.611,18.562,18.417,18.265,18.313,QSO
19.678,19.442,19.324,19.166,19.092,QSO
22.743,20.397,20.171,20.016,20.037,QSO
19.508,19.31,19.196,19.043,18.803,QSO
18.788,18.715,18.655,18.497,18.378,QSO
20.496,20.37,20.423,20.228,20.091,QSO
21.687,20.042,18.646,18.249,18.048,QSO
19.5,19.371,19.273,19.034,18.772,QSO
20.774,20.537,20.458,20.096,20.114,QSO
19.92,19.253,19.063,19.003,18.848,QSO
17.733,17.462,17.625,17.536,17.554,QSO
20.623,20.143,19.501,19.074,18.573,QSO
18.776,18.623,18.191,17.772,17.822,QSO
18.704,18.241,18.202,18.244,18.112,QSO
19.703,19.555,19.122,19.28,19.506,QSO
22.485,21.47,20.784,20.099,19.95,QSO
19.917,19.522,19.536,19.601,19.584,QSO
19.554,19.467,19.217,19.119,19.16,QSO
20.189,20.135,20.172,20.036,19.791,QSO
21.767,20.672,19.633,18.796,18.438,QSO
20.752,20.521,20.094,20.153,20.293,QSO
20.463,20.28,19.993,19.981,19.844,QSO
18.939,18.774,18.327,18.304,17.924,QSO
24.341,22.464,20.299,18.959,18.518,QSO
19.626,19.367,19.261,19.057,19.074,QSO
18.019,17.779,17.8,17.916,17.857,QSO
20.449,20.42,20.414,20.109,20.004,QSO
19.188,19.187,18.996,18.984,19.103,QSO
18.526,18.315,18.251,18.136,18.09,QSO
20.058,19.997,19.756,19.433,19.373,QSO
19.384,19.292,19.236,19.054,18.998,QSO
19.394,19.001,19.017,18.829,18.824,QSO
20.411,19.84,19.696,19.539,19.266,QSO
18.942,18.556,18.707,18.537,18.505,QSO
19.851,19.764,19.547,19.49,19.39,QSO
18.998,18.814,18.815,18.575,18.61,QSO
19.703,19.262,19.253,19.076,19.131,QSO
20.668,19.987,19.282,18.829,18.725,QSO
19.854,19.223,19.185,19.186,18.875,QSO
18.626,18.538,18.354,18.329,18.476,QSO
18.718,18.581,18.297,17.943,17.877,QSO
18.695,18.54,18.222,18.282,17.572,QSO
18.974,18.824,18.806,18.503,18.239,QSO
20.433,20.328,20.03,20.137,20.061,QSO
19.415,19.377,19.163,19.067,19.03,QSO
20.565,20.382,20.35,20.143,19.992,QSO
20.381,20.056,19.806,19.252,19.006,QSO
19.857,19.574,19.101,18.944,18.912,QSO
19.199,18.953,18.849,18.511,18.356,QSO
20.192,20.141,19.731,19.205,19.099,QSO
19.298,19.125,18.878,18.871,19.06,QSO
19.377,18.888,18.805,18.602,18.599,QSO
19.593,19.246,19.197,18.895,18.965,QSO
20.3,19.854,19.552,19.19,19.13,QSO
18.654,18.438,18.375,18.273,18.224,QSO
18.387,18.166,18.168,18.006,18.013,QSO
19.217,19.013,18.794,18.897,18.646,QSO
19.482,19.083,18.919,19.078,18.124,QSO
18.114,18.035,18.035,17.837,17.926,QSO
18.537,18.385,18.359,18.181,18.109,QSO
18.763,18.628,18.475,18.33,18.391,QSO
19.377,19.227,19.18,19.029,18.927,QSO
19.928,19.413,19.296,19.098,19.075,QSO
20.079,19.848,19.595,19.5,19.312,QSO
20.275,19.398,19.455,19.259,19.008,QSO
19.015,18.946,18.68,18.723,18.861,QSO
19.298,19.211,18.942,18.91,18.89,QSO
18.375,18.074,17.988,17.771,17.829,QSO
22.449,20.075,19.814,19.808,19.796,QSO
19.957,18.929,18.723,18.596,18.497,QSO
21.557,19.584,19.426,19.369,19.269,QSO
18.389,18.051,18.017,18.001,17.941,QSO
19.097,18.744,18.556,18.589,18.161,QSO
19.968,19.888,19.625,19.659,19.496,QSO
19.431,18.767,18.719,18.764,18.687,QSO
20.444,20.283,20.1,19.773,19.405,QSO
18.996,18.601,18.606,18.531,18.668,QSO
21.195,20.087,19.714,19.549,19.162,QSO
20.683,20.356,19.891,19.725,19.864,QSO
18.917,18.781,18.724,18.83,18.686,QSO
20.504,20.218,19.896,19.928,19.735,QSO
19.544,19.009,18.912,18.89,18.755,QSO
20.195,20.263,20.304,19.986,19.992,QSO
19.389,19.249,19.25,18.976,19.055,QSO
18.963,18.771,18.55,18.47,18.409,QSO
18.162,18.112,17.79,17.776,17.893,QSO
18.654,18.556,18.478,18.314,18.301,QSO
20.601,20.5,20.537,20.33,20.273,QSO
18.881,18.727,18.658,18.416,18.314,QSO
19.083,18.688,18.72,18.643,18.737,QSO
18.83,18.556,18.722,18.728,18.89,QSO
19.698,19.482,19.234,19.055,19.001,QSO
19.133,18.837,18.778,18.665,18.481,QSO
20.609,20.38,20.297,20.261,19.886,QSO
18.79,18.357,18.341,18.17,18.158,QSO
19.462,18.866,18.701,18.631,18.433,QSO
19.061,18.89,18.893,18.727,18.773,QSO
19.151,19.056,18.905,18.68,18.549,QSO
19.625,19.11,18.863,18.887,18.645,QSO
24.828,21.538,20.379,20.291,20.374,QSO
18.786,18.268,18.273,18.471,18.365,QSO
19.635,19.448,19.279,18.872,18.871,QSO
20.133,19.92,19.782,19.481,19.217,QSO
19.128,18.883,18.694,18.46,18.45,QSO
18.392,18.128,18.199,18.067,17.789,QSO
19.276,19.164,19.0,18.951,19.027,QSO
20.0,19.726,19.163,18.995,19.072,QSO
19.447,19.241,19.057,18.965,18.761,QSO
18.642,18.55,18.576,18.422,18.557,QSO
23.941,21.064,20.462,19.807,19.533,QSO
20.714,20.588,20.376,20.582,20.713,QSO
19.453,19.249,19.211,18.965,18.898,QSO
18.598,18.363,18.452,18.336,18.267,QSO
20.263,20.175,19.965,19.915,19.972,QSO
20.194,19.752,19.689,19.513,19.247,QSO
21.918,21.104,20.119,19.884,19.681,QSO
22.875,21.122,21.082,20.537,19.885,QSO
20.193,19.715,19.349,19.218,18.942,QSO
21.298,21.523,20.871,20.947,20.98,QSO
19.126,19.113,18.917,18.944,19.037,QSO
24.149,21.062,19.933,19.957,19.866,QSO
20.072,19.844,19.393,19.152,19.039,QSO
20.367,20.22,20.113,20.181,20.081,QSO
19.902,19.621,19.528,19.491,19.203,QSO
19.048,18.813,18.674,18.706,18.605,QSO
20.221,19.484,19.38,19.198,18.894,QSO
20.67,20.173,20.156,20.149,19.879,QSO
19.624,19.551,19.209,19.19,19.422,QSO
19.392,19.245,18.966,19.017,19.123,QSO
20.171,20.124,20.114,19.776,19.7,QSO
19.483,18.946,18.78,18.707,18.581,QSO
19.211,19.136,19.107,18.974,18.765,QSO
17.742,17.488,17.275,17.236,17.128,QSO
23.724,20.582,20.171,20.079,19.951,QSO
20.263,20.016,19.694,19.734,19.649,QSO
20.059,19.426,19.494,19.112,18.852,QSO
19.381,19.356,19.11,19.069,19.195,QSO
24.467,20.696,19.312,19.058,19.019,QSO
19.573,19.564,19.451,19.314,19.067,QSO
18.182,17.827,17.872,18.042,17.893,QSO
19.316,19.125,18.836,18.745,18.659,QSO
19.682,19.519,19.217,19.22,19.295,QSO
19.861,19.651,19.65,19.452,19.088,QSO
20.234,20.156,20.073,19.708,19.556,QSO
19.308,19.198,19.1,19.122,19.018,QSO
21.353,19.691,19.388,19.236,19.283,QSO
19.547,19.389,19.336,19.145,19.173,QSO
18.966,18.711,18.53,18.258,18.239,QSO
19.46,19.158,19.285,19.084,19.008,QSO
18.457,18.337,18.227,18.003,17.895,QSO
19.793,19.523,19.563,19.673,19.618,QSO
20.086,20.049,19.798,19.754,19.846,QSO
19.57,18.932,18.747,18.491,18.478,QSO
20.241,19.938,19.672,19.68,19.651,QSO
24.164,21.592,20.021,19.698,19.459,QSO
18.949,18.673,18.682,18.654,18.668,QSO
19.963,19.496,19.53,19.391,19.318,QSO
18.518,18.03,18.13,18.104,18.043,QSO
17.497,17.231,17.285,17.16,17.257,QSO
19.943,19.494,19.203,19.066,18.717,QSO
21.029,20.475,20.501,20.362,20.012,QSO
18.897,18.781,18.665,18.671,18.701,QSO
19.123,18.882,18.803,18.682,18.47,QSO
19.388,19.213,18.996,19.076,19.18,QSO
18.567,18.608,18.558,18.483,17.831,QSO
18.978,18.634,18.825,18.699,18.718,QSO
20.387,20.241,20.231,19.98,19.989,QSO
17.898,17.645,17.619,17.444,17.293,QSO
20.515,20.182,20.112,19.813,19.745,QSO
20.14,19.853,19.477,19.205,19.12,QSO
19.348,19.22,19.228,19.009,18.985,QSO
20.609,18.943,18.9,18.816,18.773,QSO
19.252,19.076,19.13,19.088,19.068,QSO
19.801,19.904,19.89,19.621,19.635,QSO
20.086,19.985,19.871,19.736,19.821,QSO
19.788,19.609,19.365,19.205,19.071,QSO
18.824,18.671,18.407,18.273,18.134,QSO
16.755,16.414,16.48,16.364,16.259,QSO
20.194,20.221,19.828,19.785,19.909,QSO
18.3,18.159,18.02,17.838,17.774,QSO
19.967,19.743,19.625,19.432,19.212,QSO
21.233,20.153,20.204,21.168,19.971,QSO
20.188,19.681,19.415,19.114,19.019,QSO
20.019,19.414,19.015,18.595,18.461,QSO
19.899,19.512,19.264,18.95,18.728,QSO
19.607,19.454,19.453,19.255,19.34,QSO
19.719,19.421,19.037,18.976,18.909,QSO
19.105,18.921,18.875,18.614,18.714,QSO
18.985,18.445,18.399,18.191,17.829,QSO
18.315,18.257,18.079,18.105,18.247,QSO
19.765,19.532,19.274,19.194,19.104,QSO
19.779,19.322,18.946,18.923,18.726,QSO
19.142,18.543,18.698,18.611,18.466,QSO
19.114,19.185,18.917,18.957,19.094,QSO
18.615,18.6,18.52,18.146,18.085,QSO
24.287,24.796,20.779,19.525,19.409,QSO
18.618,18.349,18.572,18.438,18.289,QSO
19.73,19.57,19.505,19.562,19.461,QSO
20.397,20.387,20.519,20.392,20.04,QSO
18.562,18.382,17.953,17.609,17.635,QSO
19.447,19.299,19.126,19.16,19.077,QSO
19.055,18.99,18.727,18.598,18.626,QSO
18.741,18.719,18.474,18.429,18.459,QSO
21.252,20.807,20.688,20.283,20.206,QSO
19.397,19.129,19.094,18.949,18.784,QSO
22.397,20.201,20.037,19.881,19.591,QSO
20.324,20.266,20.17,20.17,19.819,QSO
19.645,18.998,18.888,18.929,18.825,QSO
23.227,20.907,20.441,20.277,20.112,QSO
20.403,20.01,19.862,19.592,19.382,QSO
19.657,19.289,18.925,18.734,18.576,QSO
20.595,20.41,20.178,20.268,19.976,QSO
19.055,18.724,18.576,18.37,18.151,QSO
19.625,19.27,19.048,18.798,18.778,QSO
21.334,19.594,19.428,19.21,19.076,QSO
19.869,19.755,19.74,19.706,19.365,QSO
18.521,18.398,18.157,18.122,17.818,QSO
19.502,19.016,19.149,19.045,18.873,QSO
20.694,20.346,20.363,20.416,20.294,QSO
20.458,20.405,20.048,19.925,20.086,QSO
20.227,19.215,19.07,19.066,18.703,QSO
19.464,19.29,19.013,19.062,19.082,QSO
20.202,20.249,19.974,19.966,20.094,QSO
19.758,19.115,19.057,19.04,18.816,QSO
20.117,19.755,19.499,19.63,19.647,QSO
20.349,19.922,19.16,18.993,18.573,QSO
19.218,19.123,19.059,18.725,18.647,QSO
19.466,19.223,19.195,18.998,19.009,QSO
18.481,18.453,18.245,18.261,18.327,QSO
20.033,19.705,19.323,19.181,19.176,QSO
21.569,21.091,20.463,20.398,20.217,QSO
24.207,21.702,20.248,19.974,19.759,QSO
19.726,18.807,18.073,17.791,17.024,QSO
19.204,19.136,18.774,18.81,18.828,QSO
20.209,18.414,18.143,18.048,18.065,QSO
19.018,18.741,18.929,18.8,18.536,QSO
19.132,18.966,18.929,18.682,18.672,QSO
20.178,19.843,19.409,19.361,19.369,QSO
21.914,19.375,19.129,19.051,19.016,QSO
18.899,18.509,18.519,18.417,18.505,QSO
19.21,19.057,18.886,18.635,18.583,QSO
19.304,19.321,19.275,18.835,19.021,QSO
18.731,18.554,18.664,18.594,18.685,QSO
19.151,18.963,18.823,18.527,18.422,QSO
18.856,18.785,18.678,18.718,18.678,QSO
19.293,19.036,18.736,18.66,18.571,QSO
18.931,18.453,18.412,18.296,18.444,QSO
20.781,20.684,20.445,20.463,20.32,QSO
19.676,19.04,18.857,18.703,18.491,QSO
20.492,20.277,20.333,20.021,20.058,QSO
22.056,19.641,19.101,18.713,18.723,QSO
19.392,19.215,19.143,19.064,18.984,QSO
21.675,19.433,19.028,18.892,18.891,QSO
18.925,18.892,18.827,18.923,19.04,QSO
18.222,17.894,17.884,17.907,17.874,QSO
19.191,19.016,18.839,18.679,18.446,QSO
19.698,19.649,19.671,19.485,19.415,QSO
19.222,19.114,18.669,18.608,18.629,QSO
18.625,18.406,18.322,18.123,18.074,QSO
18.337,18.215,17.921,18.078,18.156,QSO
19.544,19.439,18.921,18.827,18.794,QSO
20.372,20.064,19.721,19.667,19.523,QSO
19.838,19.453,19.034,18.781,18.464,QSO
20.019,19.841,19.848,19.71,19.732,QSO
18.9,18.926,18.888,18.656,18.614,QSO
20.203,19.554,19.268,19.122,18.744,QSO
19.996,19.592,19.662,19.211,18.898,QSO
19.083,18.854,18.804,19.01,18.83,QSO
20.061,19.595,19.332,18.956,18.858,QSO
19.059,18.685,18.678,18.481,18.389,QSO
19.164,19.205,18.805,18.859,18.912,QSO
23.083,19.847,19.251,19.139,19.074,QSO
19.776,19.524,19.292,19.037,19.143,QSO
19.282,19.211,19.11,18.924,18.838,QSO
20.318,19.748,19.345,18.876,18.736,QSO
19.039,19.145,18.866,18.9,19.062,QSO
24.553,21.788,20.423,20.219,20.021,QSO
20.164,19.667,19.602,19.574,19.621,QSO
20.706,20.411,20.047,19.977,20.027,QSO
18.576,18.518,18.383,18.486,18.438,QSO
18.37,18.367,18.298,18.019,17.839,QSO
21.078,20.675,20.326,19.974,19.704,QSO
19.812,19.264,19.012,18.769,18.619,QSO
19.111,18.855,18.775,18.727,18.653,QSO
19.971,19.633,19.258,19.042,19.046,QSO
19.559,19.316,19.302,19.142,19.153,QSO
19.304,19.098,18.935,18.898,18.735,QSO
25.022,22.592,20.168,19.531,19.113,QSO
20.197,19.929,19.915,19.75,19.63,QSO
19.891,19.915,20.043,19.687,19.55,QSO
19.287,19.126,19.008,19.012,18.84,QSO
20.769,20.354,19.911,19.897,19.847,QSO
19.988,19.501,19.429,19.081,19.064,QSO
20.619,20.329,20.021,19.82,19.597,QSO
18.794,18.844,18.658,18.519,18.01,QSO
19.099,18.795,18.589,18.445,18.365,QSO
19.39,18.879,18.679,18.452,18.547,QSO
19.595,19.585,19.562,19.374,19.079,QSO
19.87,19.378,19.258,19.06,19.129,QSO
19.742,19.401,19.143,19.012,18.919,QSO
19.288,19.18,18.909,18.874,18.926,QSO
19.438,19.46,19.351,19.111,19.039,QSO
17.771,17.29,16.778,16.551,16.65,QSO
17.83,17.717,17.705,17.517,17.466,QSO
19.164,18.978,18.884,18.742,18.525,QSO
17.951,17.992,17.925,17.545,17.481,QSO
19.447,18.805,19.002,18.776,18.483,QSO
18.781,18.685,18.634,18.682,18.551,QSO
20.636,20.443,20.151,20.017,20.042,QSO
23.223,20.542,20.03,19.983,19.931,QSO
19.828,19.297,18.943,18.769,18.653,QSO
19.76,19.476,19.297,19.137,19.047,QSO
18.432,18.451,18.22,18.243,18.322,QSO
18.057,17.972,17.793,17.884,17.811,QSO
19.602,19.405,19.095,19.006,19.263,QSO
19.931,19.661,19.265,19.227,19.133,QSO
19.477,19.233,19.109,19.093,18.934,QSO
19.188,19.111,19.171,19.103,18.825,QSO
20.219,20.006,19.93,19.762,19.506,QSO
19.011,18.734,18.813,18.709,18.801,QSO
19.258,19.062,19.038,18.816,18.809,QSO
18.849,18.708,18.489,18.513,18.61,QSO
19.129,18.994,18.54,18.543,18.548,QSO
18.488,18.213,18.273,18.214,18.373,QSO
19.308,19.159,19.108,18.876,18.944,QSO
19.703,19.539,19.118,19.06,18.98,QSO
20.564,20.414,20.388,20.109,20.046,QSO
19.398,19.199,18.852,18.686,18.664,QSO
23.696,20.862,19.854,19.783,19.507,QSO
19.296,19.108,18.969,18.882,18.677,QSO
19.41,18.957,18.572,18.564,18.43,QSO
19.38,19.099,19.005,18.988,18.782,QSO
20.243,20.085,19.796,19.815,19.833,QSO
20.769,20.399,19.929,19.926,19.735,QSO
